시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
유치원,다진유치원,경기도 고양시 덕양구 큰골길 13,경기도 고양시 덕양구 오금동 386-6번지,37.66521232,126.8949295,경기도 고양시청,고양경찰서,Y,1,12~21,2020-07-06
초등학교,서정초교,경기도 고양시 덕양구 소원로 251,경기도 고양시 덕양구 행신동 1097번지,37.61433955,126.848858,경기도 고양시청,고양경찰서,Y,1,16~27,2020-07-06
어린이집,예일 어린이집,경기도 고양시 덕양구 통일로780번길 47,경기도 고양시 덕양구 관산동 1006번지,37.690119,126.8643685,경기도 고양시청,고양경찰서,N,0,7,2020-07-06
초등학교,금계초교,경기도 고양시 일산동구 강촌로 90,경기도 고양시 일산동구 백석동 1192번지,37.64960108,126.7843098,경기도 고양시청,일산동부경찰서,Y,2,30,2020-07-06
어린이집,시립삼송어린이집,경기도 고양시 덕양구 덕수천1로 73,경기도 고양시 덕양구 삼송동 321번지,37.64886271,126.8848539,경기도 고양시청,고양경찰서,N,0,15,2020-07-06
유치원,이튼,경기도 고양시 일산동구 백석로72번길 31-18,경기도 고양시 일산동구 백석동 1270번지,37.646532,126.787996,경기도 고양시청,일산동부경찰서,Y,1,8,2020-07-06
초등학교,목암초교,경기도 고양시 덕양구 푸른마을로 63,경기도 고양시 덕양구 고양동 722번지,37.71419047,126.9046548,경기도 고양시청,고양경찰서,Y,2,5~28,2020-07-06
어린이집,강선천사,경기도 고양시 일산서구 강선로 30 (주엽동),경기도 고양시 일산서구 주엽동 84번지 강선마을15단지아파트,37.66685207,126.7631329,경기도 고양시청,일산서부경찰서,N,0,20,2020-07-06
초등학교,신촌초교,경기도 고양시 일산서구 후곡로 52,경기도 고양시 일산서구 일산동 1068번지,37.68162683,126.766106,경기도 고양시청,일산서부경찰서,Y,1,30,2020-07-06
유치원,그네와시소유치원,경기도 고양시 일산동구 탄중로425번길 39-16,경기도 고양시 일산동구 중산동 1599번지,37.68592035,126.7798403,경기도 고양시청,일산동부경찰서,Y,1,,2020-07-06
유치원,모심유치원,경기도 고양시 일산동구 탄중로 430(중산동),경기도 고양시 일산동구 중산동 1566번지 중산마을10단지아파트,37.68753873,126.7780687,경기도 고양시청,일산동부경찰서,N,0,,2020-07-06
초등학교,향동 숲내초교,경기도 고양시 덕양구 향기로 53,경기도 고양시 덕양구 향동동 555번지,37.5952055,126.8907206,경기도 고양시청,고양경찰서,N,,12~32,2020-07-06
초등학교,향동 초교,경기도 고양시 덕양구 향동1로 37,경기도 고양시 덕양구 향동동 420번지,37.60367926,126.8956367,경기도 고양시청,고양경찰서,N,,12~32,2020-07-06
어린이집,다엘어린이집,경기도 고양시 덕양구 행신로311번길 33,경기도 고양시 덕양구 행신동 223-36번지,37.62298328,126.8444137,경기도 고양시청,고양경찰서,N,,7~20,2020-07-06
유치원,다솜유치원,경기도 고양시 일산동구 강석로 152,경기도 고양시 일산동구 마두동 796번지 강촌마을7단지아파트,37.6546152,126.7790371,경기도 고양시청,일산동부경찰서,N,,20,2020-07-06
어린이집,연세키즈스쿨,경기도 고양시 일산동구 영심길 23-15,경기도 고양시 일산동구 식사동 538-5번지,37.66416576,126.8124389,경기도 고양시청,일산동부경찰서,N,,2.5,2020-07-06
유치원,글로벌 동심유치원,경기도 고양시 덕양구 행신로143번길 25,경기도 고양시 덕양구 행신동 617-7번지,37.6203446541,126.8309262512,경기도 고양시청,고양경찰서,N,,8,2020-07-06
초등학교,지축초등학교,,경기도 고양시 덕양구 지축동 546,37.6528757798,126.915908984,경기도 고양시청,고양경찰서,N,,,2020-07-06
유치원,예지슬유치원,경기도 고양시 일산서구 장자길 74-1,경기도 고양시 일산서구 덕이동 774-4번지,37.69841755,126.7453028,경기도 고양시청,일산서부경찰서,N,0,10,2020-07-06
초등학교,능곡초교,경기도 고양시 덕양구 토당로 101-11,경기도 고양시 덕양구 토당동 278-2번지,37.624399,126.8167982,경기도 고양시청,고양경찰서,Y,1,6~12,2020-07-06
유치원,성바오로,경기도 고양시 덕양구 중앙로468번길 69,경기도 고양시 덕양구 행신동 208-15번지,37.62194901,126.844453,경기도 고양시청,고양경찰서,Y,1,7,2020-07-06
초등학교,흥도초교,경기도 고양시 덕양구 도래울1로 83,경기도 고양시 덕양구 도내동 1100번지,37.62825997,126.8718218,경기도 고양시청,고양경찰서,Y,1,21,2020-07-06
초등학교,저동초교,경기도 고양시 일산동구 대산로11번길 37,경기도 고양시 일산동구 정발산동 688번지,37.668012,126.7738787,경기도 고양시청,일산동부경찰서,N,2,6~25,2020-07-06
초등학교,은행초교,경기도 고양시 일산동구 은행마을로 70,경기도 고양시 일산동구 식사동 916번지,37.66932777,126.806401,경기도 고양시청,일산동부경찰서,Y,2,12~15,2020-07-06
초등학교,관산초교,경기도 고양시 덕양구 통일로726번길 130,경기도 고양시 덕양구 관산동 995번지,37.69212289,126.866569,경기도 고양시청,고양경찰서,Y,1,10~13,2020-07-06
초등학교,하늘초교,경기도 고양시 일산동구 하늘마을1로 46,경기도 고양시 일산동구 중산동 1799번지,37.67735766,126.7898565,경기도 고양시청,일산동부경찰서,Y,1,7~10,2020-07-06
유치원,예솔,경기도 고양시 일산동구 호수로430번길 37,경기도 고양시 일산동구 백석동 1436번지,37.644524,126.780668,경기도 고양시청,일산동부경찰서,N,0,7~25,2020-07-06
초등학교,호곡초교,경기도 고양시 일산서구 탄현로 109,경기도 고양시 일산서구 탄현동 117-1번지,37.701145,126.7667977,경기도 고양시청,일산서부경찰서,Y,2,10~23,2020-07-06
유치원,푸르니,경기도 고양시 일산동구 무궁화로93번길 26,경기도 고양시 일산동구 정발산동 699번지,37.667327,126.7726604,경기도 고양시청,일산동부경찰서,N,0,10,2020-07-06
초등학교,오금초교,경기도 고양시 덕양구 오금1로 10,경기도 고양시 덕양구 오금동 581번지,37.66269346,126.8952549,경기도 고양시청,고양경찰서,N,0,12~21,2020-07-06
학원,일산동학원가,경기도 고양시 일산서구 일산로 530,경기도 고양시 일산서구 일산동 1080번지,37.67750263,126.769083,경기도 고양시청,일산서부경찰서,Y,9,35,2020-07-06
초등학교,문화초교,경기도 고양시 일산서구 강선로 123,경기도 고양시 일산서구 주엽동 37번지,37.674832,126.7672018,경기도 고양시청,일산서부경찰서,Y,1,25~28,2020-07-06
초등학교,성라초교,경기도 고양시 덕양구 호국로716번길 13-19,경기도 고양시 덕양구 성사동 732번지,37.65279144,126.8338444,경기도 고양시청,고양경찰서,Y,2,8~15,2020-07-06
유치원,한나래유치원,경기도 고양시 일산서구 하이파크로 161,경기도 고양시 일산서구 덕이동 329번지,37.7038851,126.7574811,경기도 고양시청,일산서부경찰서,N,0,20,2020-07-06
특수학교,밝은학교,경기도 고양시 일산서구 대화로37번길 104-9,경기도 고양시 일산서구 법곳동 438-1번지,37.66753609,126.721536,경기도 고양시청,일산서부경찰서,Y,1,4~7,2020-07-06
초등학교,냉천초교,경기도 고양시 일산동구 산두로 99,경기도 고양시 일산동구 마두동 830번지,37.66672217,126.7856611,경기도 고양시청,일산동부경찰서,Y,1,15~20,2020-07-06
유치원,예일,경기도 고양시 덕양구 마상로154번길 11-8,경기도 고양시 덕양구 성사동 500-13번지,37.6579382,126.839297,경기도 고양시청,고양경찰서,Y,1,5,2020-07-06
초등학교,장성초교,경기도 고양시 일산서구 일산로 738,경기도 고양시 일산서구 대화동 2210번지,37.67794952,126.7496623,경기도 고양시청,일산서부경찰서,Y,1,36,2020-07-06
유치원,예지유치원,경기도 과천시 참마을로 10-6 (문원동),경기도 과천시 문원동 93-3,37.427277,127.001806,경기도 과천시,과천경찰서,Y,2,6,2018-07-31
어린이집,시립문원어린이집,경기도 과천시 문원청계길 31-13 (문원동),경기도 과천시 문원동 115-21,37.425357,127.009508,경기도 과천시,과천경찰서,Y,15,6,2018-07-31
초등학교,과천초등학교,경기도 과천시 온온사로 10 (중앙동),경기도 과천시 중앙동 75,37.436662,126.994222,경기도 과천시,과천경찰서,Y,14,7,2018-07-31
어린이집,원주암어린이집,경기도 과천시 원주암길 12 (주암동),경기도 과천시 주암동 105-16,37.457027,127.032211,경기도 과천시,과천경찰서,Y,4,4,2018-07-31
초등학교,관문초등학교,경기도 과천시 별양로 180-1 (부림동),경기도 과천시 부림동 48,37.433885,127.001304,경기도 과천시,과천경찰서,Y,11,8,2018-07-31
초등학교,문원초등학교,경기도 과천시 코오롱로 53 (별양동),경기도 과천시 별양동 16,37.423608,126.994472,경기도 과천시,과천경찰서,Y,12,18,2018-07-31
어린이집,열리는어린이집,경기도 과천시 양지마을2로 8 (과천동),경기도 과천시 과천동 468-7,37.450222,126.994593,경기도 과천시,과천경찰서,Y,9,4.5,2018-07-31
초등학교,과천청계초등학교,경기도 과천시 꿈보람길 34 (별양동),경기도 과천시 별양동 4,37.431107,126.996249,경기도 과천시,과천경찰서,Y,13,8,2018-07-31
어린이집,세모네모어린이집,경기도 광명시 광명로865번안길 9,경기도 광명시 광명5동 207-1,37.477795,126.850687,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
어린이집,무지개어린이집,경기도 광명시 새터로 44-8,경기도 광명시 광명동 309-6,37.471199,126.855149,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
유치원,가림유치원,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5번지,37.464138,126.866442,경기도 광명시청,광명경찰서,Y,1,6,2020-07-15
유치원,녹야유치원,경기도 광명시 광이로 9-2,경기도 광명시 광명동 156-2번지,37.4794964778,126.8577947866,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
유치원,산들유치원,경기도 광명시 밤일안로42번길 37,경기도 광명시 하안동 463번지,37.4564368774,126.8600220818,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
어린이집,광명생명숲어린이집,경기도 광명시 성채로78번길 5,경기도 광명시 소하동 1385번지,37.43212131,126.8771239,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
어린이집,구름산어린이집,경기도 광명시 가림일로 76,경기도 광명시 철산동 620번지,37.468925,126.865816,경기도 광명시청,광명경찰서,Y,1,6,2020-07-15
어린이집,룸비니어린이집,경기도 광명시 오리로942번길 21,경기도 광명시 광명동 127-16번지,37.480061,126.8590734974,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
어린이집,마리아어린이집,경기도 광명시 도덕공원로 37,경기도 광명시 철산동 489-63번지,37.472508,126.8649434591,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
어린이집,새싹어린이집,경기도 광명시 오리로 362,경기도 광명시 소하동 1268-3번지,37.4347333361,126.879727,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
어린이집,샛별어린이집,경기도 광명시 새터로 44-8,경기도 광명시 광명동 307-16,37.4713928,126.854952,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
어린이집,신예랑어린이집,경기도 광명시 새터로12번길 38,경기도 광명시 광명동 716-1번지,37.471001,126.855911,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
어린이집,예크어린이집,경기도 광명시 도덕로 78,경기도 광명시 광명동 732-1번지,37.4700046702,126.855827,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
어린이집,피노키오어린이집,경기도 광명시 광이로 6,경기도 광명시 광명동 155-8번지,37.479035,126.857845,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
어린이집,홍익어린이집,경기도 광명시 도덕공원로 49,경기도 광명시 철산동 628번지 브라운스톤1차아파트,37.4731005950,126.8650329967,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
유치원,강서유치원,경기도 광명시 광명로 874,경기도 광명시 광명동 158-772번지,37.476911,126.853511,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
유치원,그림마을유치원,경기도 광명시 모세로 12,경기도 광명시 철산동 233-3,37.480505,126.866082,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
유치원,반석유치원,경기도 광명시 광복로43번안길 26,경기도 광명시 광명동 5-35번지,37.4903173,126.8657594,경기도 광명시청,광명경찰서,Y,1,6,2020-07-15
유치원,세교유치원,경기도 광명시 광명로 205-9,경기도 광명시 가학동 441-1번지,37.4195198254,126.847818,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
유치원,예그린유치원,경기도 광명시 범안로 1030,경기도 광명시 하안동 296-3번지,37.4612067456,126.877804,경기도 광명시청,광명경찰서,Y,1,6,2020-07-15
유치원,예란유치원,경기도 광명시 하안로 233,경기도 광명시 하안동 260-4번지,37.457428,126.883811,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
유치원,예림유치원,경기도 광명시 도덕로 41,경기도 광명시 광명동 724-14번지,37.4688182657,126.8523554,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
유치원,예솔유치원,경기도 광명시 가마산로 17,경기도 광명시 철산동 105-2번지,37.484609,126.868381,경기도 광명시청,광명경찰서,Y,1,6,2020-07-15
유치원,예지유치원,경기도 광명시 시청로 139,경기도 광명시 철산동 58번지 우성아파트,37.4878988901,126.868322,경기도 광명시청,광명경찰서,Y,1,6,2020-07-15
유치원,은별유치원,경기도 광명시 모세로 27-23,경기도 광명시 철산동 235-3번지,37.4825683066,126.8681455595,경기도 광명시청,광명경찰서,N,0,6,2020-07-15
유치원,한마음유치원,경기도 광명시 안현로 35,경기도 광명시 하안동 681번지 하안2단지고층주공아파트,37.4675178774,126.8748006981,경기도 광명시청,광명경찰서,Y,1,6,2020-07-15
