사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6424312,2018040,1123010300,11230002  ,서울특별시 동대문구2,서울특별시 동대문구 제기동(식당재료유통할인 부근),4,7,0,3,4,0,127.0416233,37.58314065,"{""type"":""Polygon"",""coordinates"":[[[127.04431829,37.58314065],[127.0442665,37.582724],[127.04411314,37.58232336],[127.0438641,37.58195413],[127.04352895,37.58163049],[127.04312057,37.58136489],[127.04265465,37.58116753],[127.0421491,37.58104599],[127.04162334,37.58100496],[127.04109758,37.58104599],[127.04059203,37.58116753],[127.04012611,37.58136489],[127.03971772,37.58163049],[127.03938257,37.58195413],[127.03913353,37.58232336],[127.03898018,37.582724],[127.03892839,37.58314065],[127.03898018,37.58355729],[127.03913353,37.58395793],[127.03938257,37.58432715],[127.03971772,37.58465077],[127.04012611,37.58491636],[127.04059203,37.58511372],[127.04109758,37.58523524],[127.04162334,37.58527628],[127.0421491,37.58523524],[127.04265465,37.58511372],[127.04312057,37.58491636],[127.04352895,37.58465077],[127.0438641,37.58432715],[127.04411314,37.58395793],[127.0442665,37.58355729],[127.04431829,37.58314065]]]}"
6424313,2018040,1123010600,11230003  ,서울특별시 동대문구3,서울특별시 동대문구 장안동(삼부빌딩 부근),4,5,0,0,5,0,127.0719584,37.57381659,"{""type"":""Polygon"",""coordinates"":[[[127.0746533,37.57381659],[127.07460152,37.57339989],[127.07444816,37.5729992],[127.07419912,37.57262992],[127.07386397,37.57230624],[127.07345558,37.57204061],[127.07298966,37.57184322],[127.07248411,37.57172167],[127.07195835,37.57168063],[127.0714326,37.57172167],[127.07092704,37.57184322],[127.07046112,37.57204061],[127.07005274,37.57230624],[127.06971759,37.57262992],[127.06946855,37.5729992],[127.06931519,37.57339989],[127.06926341,37.57381659],[127.06931519,37.57423329],[127.06946855,37.57463397],[127.06971759,37.57500324],[127.07005274,37.5753269],[127.07046112,37.57559253],[127.07092704,37.5757899],[127.0714326,37.57591145],[127.07195835,37.57595249],[127.07248411,37.57591145],[127.07298966,37.5757899],[127.07345558,37.57559253],[127.07386397,37.5753269],[127.07419912,37.57500324],[127.07444816,37.57463397],[127.07460152,37.57423329],[127.0746533,37.57381659]]]}"
6424314,2018040,1123010200,11230004  ,서울특별시 동대문구4,서울특별시 동대문구 용두동(성바오로병원앞 부근),3,4,2,0,1,1,127.0434731,37.57841368,"{""type"":""Polygon"",""coordinates"":[[[127.04616803,37.57841368],[127.04611625,37.57799701],[127.04596289,37.57759634],[127.04571385,37.57722709],[127.0453787,37.57690343],[127.04497032,37.57663781],[127.0445044,37.57644044],[127.04399885,37.57631889],[127.04347309,37.57627785],[127.04294733,37.57631889],[127.04244178,37.57644044],[127.04197586,37.57663781],[127.04156747,37.57690343],[127.04123232,37.57722709],[127.04098328,37.57759634],[127.04082992,37.57799701],[127.04077814,37.57841368],[127.04082992,37.57883035],[127.04098328,37.57923101],[127.04123232,37.57960026],[127.04156747,37.5799239],[127.04197586,37.58018951],[127.04244178,37.58038687],[127.04294733,37.58050841],[127.04347309,37.58054945],[127.04399885,37.58050841],[127.0445044,37.58038687],[127.04497032,37.58018951],[127.0453787,37.5799239],[127.04571385,37.57960026],[127.04596289,37.57923101],[127.04611625,37.57883035],[127.04616803,37.57841368]]]}"
6424315,2018040,1123010900,11230005  ,서울특별시 동대문구5,서울특별시 동대문구 휘경동(동원빌딩 부근),3,4,1,1,2,0,127.0556577,37.58847573,"{""type"":""Polygon"",""coordinates"":[[[127.0583526,37.58847573],[127.05830082,37.58805912],[127.05814746,37.58765851],[127.05789842,37.5872893],[127.05756327,37.58696569],[127.05715489,37.5867001],[127.05668897,37.58650276],[127.05618341,37.58638123],[127.05565766,37.5863402],[127.0551319,37.58638123],[127.05462635,37.58650276],[127.05416042,37.5867001],[127.05375204,37.58696569],[127.05341689,37.5872893],[127.05316785,37.58765851],[127.05301449,37.58805912],[127.05296271,37.58847573],[127.05301449,37.58889235],[127.05316785,37.58929295],[127.05341689,37.58966215],[127.05375204,37.58998575],[127.05416042,37.59025132],[127.05462635,37.59044866],[127.0551319,37.59057018],[127.05565766,37.59061121],[127.05618341,37.59057018],[127.05668897,37.59044866],[127.05715489,37.59025132],[127.05756327,37.58998575],[127.05789842,37.58966215],[127.05814746,37.58929295],[127.05830082,37.58889235],[127.0583526,37.58847573]]]}"
6421799,2018040,1123011000,11230006  ,서울특별시 동대문구6,서울특별시 동대문구 이문동(사슴약국 부근),3,4,0,2,2,0,127.06196,37.60153349,"{""type"":""Polygon"",""coordinates"":[[[127.06465493,37.60153349],[127.06460315,37.60111695],[127.06444979,37.60071641],[127.06420075,37.60034727],[127.0638656,37.60002371],[127.06345721,37.59975817],[127.06299129,37.59956086],[127.06248574,37.59943936],[127.06195998,37.59939833],[127.06143422,37.59943936],[127.06092867,37.59956086],[127.06046275,37.59975817],[127.06005437,37.60002371],[127.05971922,37.60034727],[127.05947018,37.60071641],[127.05931682,37.60111695],[127.05926504,37.60153349],[127.05931682,37.60195004],[127.05947018,37.60235057],[127.05971922,37.6027197],[127.06005437,37.60304325],[127.06046275,37.60330877],[127.06092867,37.60350607],[127.06143422,37.60362757],[127.06195998,37.6036686],[127.06248574,37.60362757],[127.06299129,37.60350607],[127.06345721,37.60330877],[127.0638656,37.60304325],[127.06420075,37.6027197],[127.06444979,37.60235057],[127.06460315,37.60195004],[127.06465493,37.60153349]]]}"
6422474,2018040,1123010500,11230007  ,서울특별시 동대문구7,서울특별시 동대문구 답십리동(촬영소사거리 부근),3,3,0,2,1,0,127.0658079,37.57294799,"{""type"":""Polygon"",""coordinates"":[[[127.06850285,37.57294799],[127.06845107,37.57253128],[127.06829771,37.57213059],[127.06804867,37.5717613],[127.06771352,37.57143762],[127.06730514,37.57117198],[127.06683922,37.57097459],[127.06633366,37.57085304],[127.06580791,37.570812],[127.06528215,37.57085304],[127.0647766,37.57097459],[127.06431068,37.57117198],[127.06390229,37.57143762],[127.06356714,37.5717613],[127.0633181,37.57213059],[127.06316474,37.57253128],[127.06311296,37.57294799],[127.06316474,37.57336469],[127.0633181,37.57376537],[127.06356714,37.57413465],[127.06390229,37.57445832],[127.06431068,37.57472394],[127.0647766,37.57492132],[127.06528215,37.57504287],[127.06580791,37.57508391],[127.06633366,37.57504287],[127.06683922,37.57492132],[127.06730514,37.57472394],[127.06771352,37.57445832],[127.06804867,37.57413465],[127.06829771,37.57376537],[127.06845107,37.57336469],[127.06850285,37.57294799]]]}"
6422478,2018040,1126010100,11260001  ,서울특별시 중랑구1,서울특별시 중랑구 면목동(면목두산아파트 부근),4,6,0,1,5,0,127.0838136,37.58110695,"{""type"":""Polygon"",""coordinates"":[[[127.08650859,37.58110695],[127.08645681,37.58069029],[127.08630345,37.58028964],[127.08605441,37.5799204],[127.08571926,37.57959675],[127.08531088,37.57933114],[127.08484495,37.57913377],[127.0843394,37.57901224],[127.08381364,37.5789712],[127.08328789,37.57901224],[127.08278233,37.57913377],[127.08231641,37.57933114],[127.08190803,37.57959675],[127.08157288,37.5799204],[127.08132384,37.58028964],[127.08117048,37.58069029],[127.0811187,37.58110695],[127.08117048,37.5815236],[127.08132384,37.58192425],[127.08157288,37.58229348],[127.08190803,37.58261711],[127.08231641,37.58288271],[127.08278233,37.58308007],[127.08328789,37.5832016],[127.08381364,37.58324264],[127.0843394,37.5832016],[127.08484495,37.58308007],[127.08531088,37.58288271],[127.08571926,37.58261711],[127.08605441,37.58229348],[127.08630345,37.58192425],[127.08645681,37.5815236],[127.08650859,37.58110695]]]}"
6424316,2018040,1126010200,11260002  ,서울특별시 중랑구2,서울특별시 중랑구 상봉동(상봉역 부근),3,5,0,1,4,0,127.0855113,37.59587717,"{""type"":""Polygon"",""coordinates"":[[[127.08820624,37.59587717],[127.08815446,37.5954606],[127.0880011,37.59506003],[127.08775206,37.59469086],[127.08741691,37.59436728],[127.08700852,37.59410172],[127.0865426,37.59390439],[127.08603705,37.59378288],[127.08551129,37.59374185],[127.08498553,37.59378288],[127.08447998,37.59390439],[127.08401406,37.59410172],[127.08360568,37.59436728],[127.08327053,37.59469086],[127.08302149,37.59506003],[127.08286813,37.5954606],[127.08281635,37.59587717],[127.08286813,37.59629375],[127.08302149,37.59669431],[127.08327053,37.59706347],[127.08360568,37.59738704],[127.08401406,37.59765259],[127.08447998,37.5978499],[127.08498553,37.59797141],[127.08551129,37.59801244],[127.08603705,37.59797141],[127.0865426,37.5978499],[127.08700852,37.59765259],[127.08741691,37.59738704],[127.08775206,37.59706347],[127.0880011,37.59669431],[127.08815446,37.59629375],[127.08820624,37.59587717]]]}"
6424317,2018040,1126010100,11260003  ,서울특별시 중랑구3,서울특별시 중랑구 면목동(sk텔레콤 부근),3,5,0,1,2,2,127.0833772,37.5711871,"{""type"":""Polygon"",""coordinates"":[[[127.08607214,37.5711871],[127.08602035,37.57077038],[127.085867,37.57036968],[127.08561796,37.57000039],[127.0852828,37.5696767],[127.08487442,37.56941105],[127.0844085,37.56921366],[127.08390295,37.56909211],[127.08337719,37.56905106],[127.08285143,37.56909211],[127.08234588,37.56921366],[127.08187996,37.56941105],[127.08147158,37.5696767],[127.08113642,37.57000039],[127.08088738,37.57036968],[127.08073403,37.57077038],[127.08068224,37.5711871],[127.08073403,37.57160381],[127.08088738,37.57200451],[127.08113642,37.57237379],[127.08147158,37.57269747],[127.08187996,37.5729631],[127.08234588,37.57316048],[127.08285143,37.57328203],[127.08337719,37.57332307],[127.08390295,37.57328203],[127.0844085,37.57316048],[127.08487442,37.5729631],[127.0852828,37.57269747],[127.08561796,37.57237379],[127.085867,37.57200451],[127.08602035,37.57160381],[127.08607214,37.5711871]]]}"
6424319,2018040,1129013900,11290001  ,서울특별시 성북구1,서울특별시 성북구 석관동(국민은행석관 부근),4,10,0,3,5,2,127.0592762,37.60867162,"{""type"":""Polygon"",""coordinates"":[[[127.0619711,37.60867162],[127.06191931,37.60825512],[127.06176596,37.60785462],[127.06151692,37.60748551],[127.06118177,37.60716199],[127.06077338,37.60689647],[127.06030746,37.60669918],[127.05980191,37.60657769],[127.05927615,37.60653666],[127.05875039,37.60657769],[127.05824484,37.60669918],[127.05777892,37.60689647],[127.05737054,37.60716199],[127.05703539,37.60748551],[127.05678635,37.60785462],[127.05663299,37.60825512],[127.05658121,37.60867162],[127.05663299,37.60908813],[127.05678635,37.60948862],[127.05703539,37.60985772],[127.05737054,37.61018123],[127.05777892,37.61044673],[127.05824484,37.61064402],[127.05875039,37.6107655],[127.05927615,37.61080652],[127.05980191,37.6107655],[127.06030746,37.61064402],[127.06077338,37.61044673],[127.06118177,37.61018123],[127.06151692,37.60985772],[127.06176596,37.60948862],[127.06191931,37.60908813],[127.0619711,37.60867162]]]}"
6427506,2018040,1129013800,11290002  ,서울특별시 성북구2,서울특별시 성북구 장위동(장위사거리 부근),3,7,1,3,3,0,127.060495,37.61303163,"{""type"":""Polygon"",""coordinates"":[[[127.06318995,37.61303163],[127.06313816,37.61261515],[127.06298481,37.61221467],[127.06273577,37.61184559],[127.06240061,37.61152208],[127.06199223,37.61125658],[127.06152631,37.6110593],[127.06102076,37.61093782],[127.060495,37.6108968],[127.05996924,37.61093782],[127.05946369,37.6110593],[127.05899777,37.61125658],[127.05858939,37.61152208],[127.05825423,37.61184559],[127.05800519,37.61221467],[127.05785184,37.61261515],[127.05780005,37.61303163],[127.05785184,37.61344811],[127.05800519,37.61384858],[127.05825423,37.61421765],[127.05858939,37.61454115],[127.05899777,37.61480663],[127.05946369,37.61500391],[127.05996924,37.61512538],[127.060495,37.6151664],[127.06102076,37.61512538],[127.06152631,37.61500391],[127.06199223,37.61480663],[127.06240061,37.61454115],[127.06273577,37.61421765],[127.06298481,37.61384858],[127.06313816,37.61344811],[127.06318995,37.61303163]]]}"
6422395,2018040,1130510100,11305001  ,서울특별시 강북구1,서울특별시 강북구 미아동(동성자동차공업주 부근),5,7,0,2,3,2,127.0337384,37.61088046,"{""type"":""Polygon"",""coordinates"":[[[127.0364333,37.61088046],[127.03638152,37.61046397],[127.03622816,37.61006348],[127.03597912,37.60969438],[127.03564397,37.60937087],[127.03523559,37.60910536],[127.03476967,37.60890807],[127.03426412,37.60878659],[127.03373836,37.60874556],[127.0332126,37.60878659],[127.03270705,37.60890807],[127.03224113,37.60910536],[127.03183274,37.60937087],[127.03149759,37.60969438],[127.03124855,37.61006348],[127.0310952,37.61046397],[127.03104341,37.61088046],[127.0310952,37.61129695],[127.03124855,37.61169743],[127.03149759,37.61206652],[127.03183274,37.61239002],[127.03224113,37.61265551],[127.03270705,37.61285279],[127.0332126,37.61297427],[127.03373836,37.61301529],[127.03426412,37.61297427],[127.03476967,37.61285279],[127.03523559,37.61265551],[127.03564397,37.61239002],[127.03597912,37.61206652],[127.03622816,37.61169743],[127.03638152,37.61129695],[127.0364333,37.61088046]]]}"
6421802,2018040,1130510100,11305002  ,서울특별시 강북구2,서울특별시 강북구 미아동(번동사거리 부근),3,4,0,1,3,0,127.0334477,37.63563011,"{""type"":""Polygon"",""coordinates"":[[[127.03614269,37.63563011],[127.0360909,37.63521376],[127.03593755,37.6348134],[127.03568851,37.63444443],[127.03535336,37.63412102],[127.03494497,37.6338556],[127.03447905,37.63365838],[127.0339735,37.63353693],[127.03344774,37.63349592],[127.03292198,37.63353693],[127.03241643,37.63365838],[127.03195051,37.6338556],[127.03154213,37.63412102],[127.03120698,37.63444443],[127.03095794,37.6348134],[127.03080458,37.63521376],[127.0307528,37.63563011],[127.03080458,37.63604646],[127.03095794,37.63644681],[127.03120698,37.63681577],[127.03154213,37.63713917],[127.03195051,37.63740457],[127.03241643,37.63760179],[127.03292198,37.63772323],[127.03344774,37.63776423],[127.0339735,37.63772323],[127.03447905,37.63760179],[127.03494497,37.63740457],[127.03535336,37.63713917],[127.03568851,37.63681577],[127.03593755,37.63644681],[127.0360909,37.63604646],[127.03614269,37.63563011]]]}"
6421911,2018040,1132010600,11320001  ,서울특별시 도봉구1,서울특별시 도봉구 방학동(아람미술놀이방 부근),5,6,0,1,5,0,127.0334426,37.66724895,"{""type"":""Polygon"",""coordinates"":[[[127.03613759,37.66724895],[127.03608581,37.66683277],[127.03593245,37.66643259],[127.03568341,37.66606377],[127.03534826,37.6657405],[127.03493988,37.6654752],[127.03447395,37.66527806],[127.0339684,37.66515666],[127.03344264,37.66511567],[127.03291689,37.66515666],[127.03241133,37.66527806],[127.03194541,37.6654752],[127.03153703,37.6657405],[127.03120188,37.66606377],[127.03095284,37.66643259],[127.03079948,37.66683277],[127.0307477,37.66724895],[127.03079948,37.66766513],[127.03095284,37.6680653],[127.03120188,37.66843411],[127.03153703,37.66875737],[127.03194541,37.66902266],[127.03241133,37.66921979],[127.03291689,37.66934118],[127.03344264,37.66938217],[127.0339684,37.66934118],[127.03447395,37.66921979],[127.03493988,37.66902266],[127.03534826,37.66875737],[127.03568341,37.66843411],[127.03593245,37.6680653],[127.03608581,37.66766513],[127.03613759,37.66724895]]]}"
6424320,2018040,1132010600,11320002  ,서울특별시 도봉구2,서울특별시 도봉구 방학동(방학사거리 부근),4,5,1,3,1,0,127.0419979,37.66294096,"{""type"":""Polygon"",""coordinates"":[[[127.0446928,37.66294096],[127.04464102,37.66252476],[127.04448766,37.66212455],[127.04423862,37.66175571],[127.04390347,37.66143243],[127.04349509,37.66116711],[127.04302916,37.66096996],[127.04252361,37.66084855],[127.04199785,37.66080756],[127.0414721,37.66084855],[127.04096654,37.66096996],[127.04050062,37.66116711],[127.04009224,37.66143243],[127.03975709,37.66175571],[127.03950805,37.66212455],[127.03935469,37.66252476],[127.03930291,37.66294096],[127.03935469,37.66335716],[127.03950805,37.66375736],[127.03975709,37.66412619],[127.04009224,37.66444947],[127.04050062,37.66471477],[127.04096654,37.66491191],[127.0414721,37.66503331],[127.04199785,37.6650743],[127.04252361,37.66503331],[127.04302916,37.66491191],[127.04349509,37.66471477],[127.04390347,37.66444947],[127.04423862,37.66412619],[127.04448766,37.66375736],[127.04464102,37.66335716],[127.0446928,37.66294096]]]}"
6424321,2018040,1132010600,11320003  ,서울특별시 도봉구3,서울특별시 도봉구 방학동(쌍문동성원아파트 부근),3,5,0,0,3,2,127.0337396,37.66233091,"{""type"":""Polygon"",""coordinates"":[[[127.03643458,37.66233091],[127.0363828,37.6619147],[127.03622944,37.66151449],[127.0359804,37.66114565],[127.03564525,37.66082236],[127.03523687,37.66055704],[127.03477095,37.66035989],[127.03426539,37.66023848],[127.03373963,37.66019749],[127.03321388,37.66023848],[127.03270832,37.66035989],[127.0322424,37.66055704],[127.03183402,37.66082236],[127.03149887,37.66114565],[127.03124983,37.66151449],[127.03109647,37.6619147],[127.03104469,37.66233091],[127.03109647,37.66274711],[127.03124983,37.66314732],[127.03149887,37.66351615],[127.03183402,37.66383943],[127.0322424,37.66410473],[127.03270832,37.66430188],[127.03321388,37.66442327],[127.03373963,37.66446427],[127.03426539,37.66442327],[127.03477095,37.66430188],[127.03523687,37.66410473],[127.03564525,37.66383943],[127.0359804,37.66351615],[127.03622944,37.66314732],[127.0363828,37.66274711],[127.03643458,37.66233091]]]}"
6422052,2018040,1135010500,11350001  ,서울특별시 노원구1,서울특별시 노원구 상계동(삼정의원 부근),3,3,0,2,1,0,127.0705071,37.66166626,"{""type"":""Polygon"",""coordinates"":[[[127.07320207,37.66166626],[127.07315029,37.66125005],[127.07299693,37.66084984],[127.07274789,37.66048099],[127.07241274,37.6601577],[127.07200436,37.65989238],[127.07153844,37.65969522],[127.07103289,37.65957382],[127.07050713,37.65953282],[127.06998137,37.65957382],[127.06947582,37.65969522],[127.0690099,37.65989238],[127.06860151,37.6601577],[127.06826636,37.66048099],[127.06801732,37.66084984],[127.06786396,37.66125005],[127.06781218,37.66166626],[127.06786396,37.66208247],[127.06801732,37.66248268],[127.06826636,37.66285151],[127.06860151,37.66317479],[127.0690099,37.6634401],[127.06947582,37.66363725],[127.06998137,37.66375864],[127.07050713,37.66379964],[127.07103289,37.66375864],[127.07153844,37.66363725],[127.07200436,37.6634401],[127.07241274,37.66317479],[127.07274789,37.66285151],[127.07299693,37.66248268],[127.07315029,37.66208247],[127.07320207,37.66166626]]]}"
6421868,2018040,1135010600,11350002  ,서울특별시 노원구2,서울특별시 노원구 중계동(동우상가 부근),3,3,0,0,3,0,127.0761722,37.65835181,"{""type"":""Polygon"",""coordinates"":[[[127.07886719,37.65835181],[127.07881541,37.65793558],[127.07866205,37.65753535],[127.07841301,37.65716649],[127.07807786,37.65684318],[127.07766948,37.65657785],[127.07720355,37.65638068],[127.076698,37.65625927],[127.07617224,37.65621828],[127.07564649,37.65625927],[127.07514093,37.65638068],[127.07467501,37.65657785],[127.07426663,37.65684318],[127.07393148,37.65716649],[127.07368244,37.65753535],[127.07352908,37.65793558],[127.0734773,37.65835181],[127.07352908,37.65876803],[127.07368244,37.65916826],[127.07393148,37.65953711],[127.07426663,37.65986041],[127.07467501,37.66012573],[127.07514093,37.66032288],[127.07564649,37.66044429],[127.07617224,37.66048528],[127.076698,37.66044429],[127.07720355,37.66032288],[127.07766948,37.66012573],[127.07807786,37.65986041],[127.07841301,37.65953711],[127.07866205,37.65916826],[127.07881541,37.65876803],[127.07886719,37.65835181]]]}"
6424323,2018040,1138010200,11380001  ,서울특별시 은평구1,서울특별시 은평구 녹번동(서부병원앞 부근),4,4,1,0,1,2,126.9227226,37.600235,"{""type"":""Polygon"",""coordinates"":[[[126.92541752,37.600235],[126.92536574,37.59981844],[126.92521238,37.5994179],[126.92496334,37.59904875],[126.92462819,37.59872519],[126.9242198,37.59845965],[126.92375388,37.59826233],[126.92324833,37.59814082],[126.92272257,37.59809979],[126.92219682,37.59814082],[126.92169126,37.59826233],[126.92122534,37.59845965],[126.92081696,37.59872519],[126.92048181,37.59904875],[126.92023277,37.5994179],[126.92007941,37.59981844],[126.92002763,37.600235],[126.92007941,37.60065155],[126.92023277,37.60105209],[126.92048181,37.60142122],[126.92081696,37.60174477],[126.92122534,37.6020103],[126.92169126,37.60220761],[126.92219682,37.60232911],[126.92272257,37.60237014],[126.92324833,37.60232911],[126.92375388,37.60220761],[126.9242198,37.6020103],[126.92462819,37.60174477],[126.92496334,37.60142122],[126.92521238,37.60105209],[126.92536574,37.60065155],[126.92541752,37.600235]]]}"
6422114,2018040,1138010200,11380002  ,서울특별시 은평구2,서울특별시 은평구 녹번동(삐아제동화속의어린이집 부근),3,4,0,1,3,0,126.9298694,37.60566529,"{""type"":""Polygon"",""coordinates"":[[[126.93256438,37.60566529],[126.93251259,37.60524877],[126.93235923,37.60484825],[126.9321102,37.60447913],[126.93177504,37.60415559],[126.93136666,37.60389007],[126.93090074,37.60369277],[126.93039519,37.60357127],[126.92986943,37.60353024],[126.92934367,37.60357127],[126.92883812,37.60369277],[126.9283722,37.60389007],[126.92796382,37.60415559],[126.92762866,37.60447913],[126.92737962,37.60484825],[126.92722627,37.60524877],[126.92717448,37.60566529],[126.92722627,37.60608181],[126.92737962,37.60648232],[126.92762866,37.60685143],[126.92796382,37.60717496],[126.9283722,37.60744047],[126.92883812,37.60763776],[126.92934367,37.60775925],[126.92986943,37.60780027],[126.93039519,37.60775925],[126.93090074,37.60763776],[126.93136666,37.60744047],[126.93177504,37.60717496],[126.9321102,37.60685143],[126.93235923,37.60648232],[126.93251259,37.60608181],[126.93256438,37.60566529]]]}"
6424322,2018040,1138010400,11380003  ,서울특별시 은평구3,서울특별시 은평구 갈현동(구산역 부근),3,6,0,0,5,1,126.9172445,37.61139275,"{""type"":""Polygon"",""coordinates"":[[[126.91993942,37.61139275],[126.91988764,37.61097626],[126.91973428,37.61057577],[126.91948524,37.61020668],[126.91915009,37.60988317],[126.91874171,37.60961766],[126.91827579,37.60942038],[126.91777023,37.60929889],[126.91724447,37.60925787],[126.91671872,37.60929889],[126.91621316,37.60942038],[126.91574724,37.60961766],[126.91533886,37.60988317],[126.91500371,37.61020668],[126.91475467,37.61057577],[126.91460131,37.61097626],[126.91454953,37.61139275],[126.91460131,37.61180924],[126.91475467,37.61220972],[126.91500371,37.6125788],[126.91533886,37.6129023],[126.91574724,37.61316779],[126.91621316,37.61336507],[126.91671872,37.61348655],[126.91724447,37.61352757],[126.91777023,37.61348655],[126.91827579,37.61336507],[126.91874171,37.61316779],[126.91915009,37.6129023],[126.91948524,37.6125788],[126.91973428,37.61220972],[126.91988764,37.61180924],[126.91993942,37.61139275]]]}"
